Settlement Day,Settlement Period,BSUoS Tariff (£/MWh),BSUoS Fund Tariff (£/MWh),Volume (MWh),BSUoS Recovery (£),BSUoS Fund Recovery (£),BSUoS Total Recovery (£),Run Type,Actual BSUoS Cost (£)
2024-12-29T00:00:00,40,12.17,,17716.35,215607.98,0,215607.98,II,317916.89
2024-12-29T00:00:00,41,12.17,,17151.08,208728.64,0,208728.64,II,326437.15
2024-12-29T00:00:00,42,12.17,,16622.55,202296.43,0,202296.43,II,283526.31
2024-12-29T00:00:00,43,12.17,,16029.83,195083.03,0,195083.03,II,289039.52
2024-12-29T00:00:00,44,12.17,,15463.77,188194.08,0,188194.08,II,318409.59
2024-12-29T00:00:00,45,12.17,,14794.46,180048.58,0,180048.58,II,313610.37
2024-12-29T00:00:00,46,12.17,,14168.62,172432.11,0,172432.11,II,287813.27
2024-12-29T00:00:00,47,12.17,,13465.11,163870.39,0,163870.39,II,333446.36
2024-12-29T00:00:00,48,12.17,,13124.54,159725.65,0,159725.65,II,321502.42
2024-12-30T00:00:00,1,12.17,,13105.23,159490.65,0,159490.65,II,302375.65
2024-12-30T00:00:00,2,12.17,,13395.29,163020.68,0,163020.68,II,305338.57
2024-12-30T00:00:00,3,12.17,,13106.21,159502.58,0,159502.58,II,282137.11
2024-12-30T00:00:00,4,12.17,,12803.22,155815.19,0,155815.19,II,274829.15
2024-12-30T00:00:00,5,12.17,,12530.20,152492.53,0,152492.53,II,294273.44
2024-12-30T00:00:00,6,12.17,,12202.80,148508.08,0,148508.08,II,292719.90
2024-12-30T00:00:00,7,12.17,,12013.60,146205.51,0,146205.51,II,300808.82
2024-12-30T00:00:00,8,12.17,,11765.01,143180.17,0,143180.17,II,383227.97
2024-12-30T00:00:00,9,12.17,,11648.93,141767.48,0,141767.48,II,399555.46
2024-12-30T00:00:00,10,12.17,,11753.76,143043.26,0,143043.26,II,404457.44
2024-12-30T00:00:00,11,12.17,,11891.52,144719.80,0,144719.80,II,328924.24
2024-12-30T00:00:00,12,12.17,,12091.50,147153.56,0,147153.56,II,346738.63
2024-12-30T00:00:00,13,12.17,,12839.16,156252.58,0,156252.58,II,349877.36
2024-12-30T00:00:00,14,12.17,,13407.68,163171.47,0,163171.47,II,372419.35
2024-12-30T00:00:00,15,12.17,,14105.74,171666.86,0,171666.86,II,389469.09
2024-12-30T00:00:00,16,12.17,,14701.80,178920.91,0,178920.91,II,390992.88
2024-12-30T00:00:00,17,12.17,,15494.39,188566.73,0,188566.73,II,395795.85
2024-12-30T00:00:00,18,12.17,,16033.30,195125.26,0,195125.26,II,376667.57
2024-12-30T00:00:00,19,12.17,,16609.54,202138.10,0,202138.10,II,344035.01
2024-12-30T00:00:00,20,12.17,,16981.31,206662.54,0,206662.54,II,279859.80
2024-12-30T00:00:00,21,12.17,,17281.14,210311.47,0,210311.47,II,243802.87
2024-12-30T00:00:00,22,12.17,,17432.05,212148.05,0,212148.05,II,225696.14
2024-12-30T00:00:00,23,12.17,,17456.59,212446.70,0,212446.70,II,215786.95
2024-12-30T00:00:00,24,12.17,,17566.21,213780.78,0,213780.78,II,201895.50
2024-12-30T00:00:00,25,12.17,,17736.27,215850.41,0,215850.41,II,198611.17
2024-12-30T00:00:00,26,12.17,,17684.39,215219.03,0,215219.03,II,198001.49
2024-12-30T00:00:00,27,12.17,,17691.69,215307.87,0,215307.87,II,199788.62
2024-12-30T00:00:00,28,12.17,,17554.56,213639.00,0,213639.00,II,198876.11
2024-12-30T00:00:00,29,12.17,,17525.52,213285.58,0,213285.58,II,186751.99
2024-12-30T00:00:00,30,12.17,,17696.80,215370.06,0,215370.06,II,159711.78
2024-12-30T00:00:00,31,12.17,,18020.68,219311.68,0,219311.68,II,175321.68
2024-12-30T00:00:00,32,12.17,,18353.19,223358.32,0,223358.32,II,156313.35
2024-12-30T00:00:00,33,12.17,,19132.48,232842.28,0,232842.28,II,176397.37
2024-12-30T00:00:00,34,12.17,,19919.70,242422.75,0,242422.75,II,179028.47
2024-12-30T00:00:00,35,12.17,,20390.12,248147.76,0,248147.76,II,174912.62
2024-12-30T00:00:00,36,12.17,,20349.15,247649.16,0,247649.16,II,167266.72
2024-12-30T00:00:00,37,12.17,,20018.33,243623.08,0,243623.08,II,192157.43
2024-12-30T00:00:00,38,12.17,,19596.17,238485.39,0,238485.39,II,171220.07
2024-12-30T00:00:00,39,12.17,,19071.62,232101.62,0,232101.62,II,129405.03
2024-12-30T00:00:00,40,12.17,,18473.68,224824.69,0,224824.69,II,139886.78
2024-12-30T00:00:00,41,12.17,,17894.50,217776.07,0,217776.07,II,122208.84
2024-12-30T00:00:00,42,12.17,,17311.23,210677.67,0,210677.67,II,123944.27
2024-12-30T00:00:00,43,12.17,,16633.25,202426.65,0,202426.65,II,157846.06
2024-12-30T00:00:00,44,12.17,,15946.35,194067.08,0,194067.08,II,191435.69
2024-12-30T00:00:00,45,12.17,,15244.68,185527.76,0,185527.76,II,197805.91
2024-12-30T00:00:00,46,12.17,,14640.47,178174.52,0,178174.52,II,208934.18
2024-12-30T00:00:00,47,12.17,,13972.52,170045.57,0,170045.57,II,247120.61
2024-12-30T00:00:00,48,12.17,,13457.26,163774.85,0,163774.85,II,243372.05
2024-12-31T00:00:00,1,12.17,,13121.27,159685.86,0,159685.86,II,277870.61
2024-12-31T00:00:00,2,12.17,,13377.45,162803.57,0,162803.57,II,314266.55
2024-12-31T00:00:00,3,12.17,,13099.49,159420.79,0,159420.79,II,372027.75
2024-12-31T00:00:00,4,12.17,,12712.16,154706.99,0,154706.99,II,386773.74
2024-12-31T00:00:00,5,12.17,,12440.55,151401.49,0,151401.49,II,416340.01
2024-12-31T00:00:00,6,12.17,,12141.79,147765.58,0,147765.58,II,414620.19
2024-12-31T00:00:00,7,12.17,,11937.10,145274.51,0,145274.51,II,421310.49
2024-12-31T00:00:00,8,12.17,,11736.24,142830.04,0,142830.04,II,417666.63
2024-12-31T00:00:00,9,12.17,,11531.39,140337.02,0,140337.02,II,413217.54
2024-12-31T00:00:00,10,12.17,,11480.69,139720.00,0,139720.00,II,412230.20
2024-12-31T00:00:00,11,12.17,,11744.97,142936.28,0,142936.28,II,473692.58
2024-12-31T00:00:00,12,12.17,,11916.69,145026.12,0,145026.12,II,484680.90
2024-12-31T00:00:00,13,12.17,,12611.14,153477.57,0,153477.57,II,519146.20
2024-12-31T00:00:00,14,12.17,,13094.77,159363.35,0,159363.35,II,553652.46
2024-12-31T00:00:00,15,12.17,,13791.22,167839.15,0,167839.15,II,538163.36
2024-12-31T00:00:00,16,12.17,,14296.79,173991.93,0,173991.93,II,539123.28
2024-12-31T00:00:00,17,12.17,,15025.12,182855.71,0,182855.71,II,571452.58
2024-12-31T00:00:00,18,12.17,,15694.36,191000.36,0,191000.36,II,586110.41
2024-12-31T00:00:00,19,12.17,,16233.27,197558.90,0,197558.90,II,597827.76
2024-12-31T00:00:00,20,12.17,,16686.38,203073.24,0,203073.24,II,568383.01
2024-12-31T00:00:00,21,12.17,,17133.53,208515.06,0,208515.06,II,542127.55
2024-12-31T00:00:00,22,12.17,,17230.64,209696.89,0,209696.89,II,528775.05
2024-12-31T00:00:00,23,12.17,,17401.14,211771.87,0,211771.87,II,480665.04
2024-12-31T00:00:00,24,12.17,,17600.52,214198.33,0,214198.33,II,421475.13
2024-12-31T00:00:00,25,12.17,,17824.78,216927.57,0,216927.57,II,372163.66
2024-12-31T00:00:00,26,12.17,,17908.37,217944.86,0,217944.86,II,396550.11
2024-12-31T00:00:00,27,12.17,,17983.92,218864.31,0,218864.31,II,437057.06
2024-12-31T00:00:00,28,12.17,,17866.28,217432.63,0,217432.63,II,426556.47
2024-12-31T00:00:00,29,12.17,,17860.15,217358.03,0,217358.03,II,447515.31
2024-12-31T00:00:00,30,12.17,,17823.78,216915.40,0,216915.40,II,477183.80
2024-12-31T00:00:00,31,12.17,,18029.10,219414.15,0,219414.15,II,471643.22
2024-12-31T00:00:00,32,12.17,,18302.72,222744.10,0,222744.10,II,472953.31
2024-12-31T00:00:00,33,12.17,,18889.69,229887.53,0,229887.53,II,490268.09
2024-12-31T00:00:00,34,12.17,,19317.18,235090.08,0,235090.08,II,464628.30
2024-12-31T00:00:00,35,12.17,,19578.65,238272.17,0,238272.17,II,462305.01
2024-12-31T00:00:00,36,12.17,,19397.72,236070.25,0,236070.25,II,463180.35
2024-12-31T00:00:00,37,12.17,,18937.61,230470.71,0,230470.71,II,445325.12
2024-12-31T00:00:00,38,12.17,,18383.33,223725.13,0,223725.13,II,431954.02
2024-12-31T00:00:00,39,12.17,,17645.65,214747.56,0,214747.56,II,462620.45
2024-12-31T00:00:00,40,12.17,,16916.80,205877.46,0,205877.46,II,424169.31
2024-12-31T00:00:00,41,12.17,,16341.43,198875.20,0,198875.20,II,445833.43
2024-12-31T00:00:00,42,12.17,,15768.24,191899.48,0,191899.48,II,453385.82
2024-12-31T00:00:00,43,12.17,,15125.95,184082.81,0,184082.81,II,439947.02
2024-12-31T00:00:00,44,12.17,,14660.29,178415.73,0,178415.73,II,423105.95
2024-12-31T00:00:00,45,12.17,,14094.38,171528.60,0,171528.60,II,431853.79
2024-12-31T00:00:00,46,12.17,,13692.27,166634.93,0,166634.93,II,398635.89
2024-12-31T00:00:00,47,12.17,,13280.09,161618.70,0,161618.70,II,386481.55
2024-12-31T00:00:00,48,12.17,,13096.36,159382.70,0,159382.70,II,342959.90
2025-01-01T00:00:00,1,12.17,,13163.74,160202.72,0,160202.72,II,357341.22
2025-01-01T00:00:00,2,12.17,,13461.01,163820.49,0,163820.49,II,398408.61
2025-01-01T00:00:00,3,12.17,,13298.83,161846.76,0,161846.76,II,380226.24
2025-01-01T00:00:00,4,12.17,,12920.34,157240.54,0,157240.54,II,352125.65
2025-01-01T00:00:00,5,12.17,,12479.80,151879.17,0,151879.17,II,336986.86
2025-01-01T00:00:00,6,12.17,,12166.84,148070.44,0,148070.44,II,276280.97
2025-01-01T00:00:00,7,12.17,,11863.86,144383.18,0,144383.18,II,255255.77
2025-01-01T00:00:00,8,12.17,,11596.79,141132.93,0,141132.93,II,240316.18
2025-01-01T00:00:00,9,12.17,,11338.01,137983.58,0,137983.58,II,238561.90
2025-01-01T00:00:00,10,12.17,,11203.18,136342.70,0,136342.70,II,238159.15
2025-01-01T00:00:00,11,12.17,,11144.86,135632.95,0,135632.95,II,251826.54
2025-01-01T00:00:00,12,12.17,,11153.03,135732.38,0,135732.38,II,249162.18
2025-01-01T00:00:00,13,12.17,,11536.49,140399.08,0,140399.08,II,232538.85
2025-01-01T00:00:00,14,12.17,,11675.16,142086.70,0,142086.70,II,232518.21
2025-01-01T00:00:00,15,12.17,,12118.49,147482.02,0,147482.02,II,259665.35
2025-01-01T00:00:00,16,12.17,,12182.43,148260.17,0,148260.17,II,286521.74
2025-01-01T00:00:00,17,12.17,,12543.16,152650.26,0,152650.26,II,296632.78
2025-01-01T00:00:00,18,12.17,,12918.00,157212.06,0,157212.06,II,261234.92
2025-01-01T00:00:00,19,12.17,,13565.08,165087.02,0,165087.02,II,248740.55
2025-01-01T00:00:00,20,12.17,,14150.55,172212.19,0,172212.19,II,234208.96
2025-01-01T00:00:00,21,12.17,,14854.77,180782.55,0,180782.55,II,228113.92
2025-01-01T00:00:00,22,12.17,,15379.96,187174.11,0,187174.11,II,247980.97
2025-01-01T00:00:00,23,12.17,,15993.60,194642.11,0,194642.11,II,202330.30
2025-01-01T00:00:00,24,12.17,,16411.32,199725.76,0,199725.76,II,190816.77
2025-01-01T00:00:00,25,12.17,,16970.80,206534.64,0,206534.64,II,190843.70
2025-01-01T00:00:00,26,12.17,,17235.20,209752.38,0,209752.38,II,200563.78
2025-01-01T00:00:00,27,12.17,,17410.92,211890.90,0,211890.90,II,190246.04
2025-01-01T00:00:00,28,12.17,,17346.75,211109.95,0,211109.95,II,216472.85
2025-01-01T00:00:00,29,12.17,,17301.85,210563.51,0,210563.51,II,181361.87
2025-01-01T00:00:00,30,12.17,,17344.51,211082.69,0,211082.69,II,199371.93
2025-01-01T00:00:00,31,12.17,,17538.17,213439.53,0,213439.53,II,267240.13
2025-01-01T00:00:00,32,12.17,,17862.22,217383.22,0,217383.22,II,289081.35
2025-01-01T00:00:00,33,12.17,,18442.58,224446.20,0,224446.20,II,224685.41
2025-01-01T00:00:00,34,12.17,,19032.72,231628.20,0,231628.20,II,198920.82
2025-01-01T00:00:00,35,12.17,,19370.71,235741.54,0,235741.54,II,207512.92
2025-01-01T00:00:00,36,12.17,,19267.78,234488.88,0,234488.88,II,200697.03
2025-01-01T00:00:00,37,12.17,,18907.24,230101.11,0,230101.11,II,210847.36
2025-01-01T00:00:00,38,12.17,,18416.98,224134.65,0,224134.65,II,197430.29
2025-01-01T00:00:00,39,12.17,,17879.28,217590.84,0,217590.84,II,195367.64
2025-01-01T00:00:00,40,12.17,,17394.97,211696.78,0,211696.78,II,186142.26
2025-01-01T00:00:00,41,12.17,,16946.10,206234.04,0,206234.04,II,172380.87
2025-01-01T00:00:00,42,12.17,,16367.16,199188.34,0,199188.34,II,179710.58
2025-01-01T00:00:00,43,12.17,,15866.94,193100.66,0,193100.66,II,195295.78
2025-01-01T00:00:00,44,12.17,,15269.03,185824.10,0,185824.10,II,235131.54
2025-01-01T00:00:00,45,12.17,,14663.69,178457.11,0,178457.11,II,236557.72
2025-01-01T00:00:00,46,12.17,,14058.63,171093.53,0,171093.53,II,240228.21
2025-01-01T00:00:00,47,12.17,,13558.82,165010.84,0,165010.84,II,201612.66
2025-01-01T00:00:00,48,12.17,,13143.79,159959.92,0,159959.92,II,179977.70
2025-01-02T00:00:00,1,12.17,,13158.56,160139.68,0,160139.68,II,184593.76
2025-01-02T00:00:00,2,12.17,,13490.79,164182.91,0,164182.91,II,192698.76
2025-01-02T00:00:00,3,12.17,,13289.05,161727.74,0,161727.74,II,191589.76
2025-01-02T00:00:00,4,12.17,,12994.31,158140.75,0,158140.75,II,134339.41
2025-01-02T00:00:00,5,12.17,,12805.93,155848.17,0,155848.17,II,112773.11
2025-01-02T00:00:00,6,12.17,,12588.39,153200.71,0,153200.71,II,153219.88
2025-01-02T00:00:00,7,12.17,,12399.09,150896.93,0,150896.93,II,155299.03
2025-01-02T00:00:00,8,12.17,,12243.05,148997.92,0,148997.92,II,111594.72
2025-01-02T00:00:00,9,12.17,,12195.47,148418.87,0,148418.87,II,124429.74
2025-01-02T00:00:00,10,12.17,,12219.13,148706.81,0,148706.81,II,121220.87
2025-01-02T00:00:00,11,12.17,,12426.23,151227.22,0,151227.22,II,109694.87
2025-01-02T00:00:00,12,12.17,,12827.41,156109.58,0,156109.58,II,111050.54
2025-01-02T00:00:00,13,12.17,,13868.16,168775.51,0,168775.51,II,139360.93
2025-01-02T00:00:00,14,12.17,,14754.42,179561.29,0,179561.29,II,155826.66
2025-01-02T00:00:00,15,12.17,,15846.37,192850.32,0,192850.32,II,195218.17
2025-01-02T00:00:00,16,12.17,,16708.52,203342.69,0,203342.69,II,175642.40
2025-01-02T00:00:00,17,12.17,,17758.35,216119.12,0,216119.12,II,172134.55
2025-01-02T00:00:00,18,12.17,,18553.28,225793.42,0,225793.42,II,211569.94
2025-01-02T00:00:00,19,12.17,,19217.19,233873.20,0,233873.20,II,213458.25
2025-01-02T00:00:00,20,12.17,,19505.98,237387.78,0,237387.78,II,187286.11
2025-01-02T00:00:00,21,12.17,,19629.04,238885.42,0,238885.42,II,202648.34
2025-01-02T00:00:00,22,12.17,,19678.17,239483.33,0,239483.33,II,185264.88
2025-01-02T00:00:00,23,12.17,,19697.24,239715.41,0,239715.41,II,175184.34
2025-01-02T00:00:00,24,12.17,,19643.46,239060.91,0,239060.91,II,163731.35
2025-01-02T00:00:00,25,12.17,,19826.46,241288.02,0,241288.02,II,127450.79
2025-01-02T00:00:00,26,12.17,,19808.40,241068.23,0,241068.23,II,142985.32
2025-01-02T00:00:00,27,12.17,,19755.30,240422.00,0,240422.00,II,168605.48
2025-01-02T00:00:00,28,12.17,,19712.76,239904.29,0,239904.29,II,162991.12
2025-01-02T00:00:00,29,12.17,,19749.19,240347.64,0,240347.64,II,171994.66
2025-01-02T00:00:00,30,12.17,,19941.02,242682.21,0,242682.21,II,151430.94
2025-01-02T00:00:00,31,12.17,,20289.08,246918.10,0,246918.10,II,164211.69
2025-01-02T00:00:00,32,12.17,,20817.27,253346.18,0,253346.18,II,165395.81
2025-01-02T00:00:00,33,12.17,,21598.64,262855.45,0,262855.45,II,171796.37
2025-01-02T00:00:00,34,12.17,,22419.87,272849.82,0,272849.82,II,218646.46
2025-01-02T00:00:00,35,12.17,,22939.15,279169.46,0,279169.46,II,201196.36
2025-01-02T00:00:00,36,12.17,,23040.91,280407.87,0,280407.87,II,164060.81
2025-01-02T00:00:00,37,12.17,,22798.66,277459.69,0,277459.69,II,166642.15
2025-01-02T00:00:00,38,12.17,,22346.17,271952.89,0,271952.89,II,173661.52
2025-01-02T00:00:00,39,12.17,,21721.72,264353.33,0,264353.33,II,171356.55
2025-01-02T00:00:00,40,12.17,,21006.13,255644.60,0,255644.60,II,156164.08
2025-01-02T00:00:00,41,12.17,,20261.26,246579.53,0,246579.53,II,167917.83
2025-01-02T00:00:00,42,12.17,,19516.87,237520.31,0,237520.31,II,201333.95
2025-01-02T00:00:00,43,12.17,,18798.65,228779.57,0,228779.57,II,241563.59
2025-01-02T00:00:00,44,12.17,,18033.02,219461.85,0,219461.85,II,283399.82
2025-01-02T00:00:00,45,12.17,,17222.97,209603.54,0,209603.54,II,276661.79
2025-01-02T00:00:00,46,12.17,,16408.56,199692.18,0,199692.18,II,259785.75
2025-01-02T00:00:00,47,12.17,,15686.50,190904.71,0,190904.71,II,238609.49
2025-01-02T00:00:00,48,12.17,,15161.59,184516.55,0,184516.55,II,239446.88
2025-01-03T00:00:00,1,12.17,,15288.45,186060.44,0,186060.44,II,241842.58
2025-01-03T00:00:00,2,12.17,,15506.30,188711.67,0,188711.67,II,248697.48
2025-01-03T00:00:00,3,12.17,,15250.32,185596.39,0,185596.39,II,228126.61
2025-01-03T00:00:00,4,12.17,,14929.01,181686.05,0,181686.05,II,206467.42
2025-01-03T00:00:00,5,12.17,,14692.48,178807.48,0,178807.48,II,194451.14
2025-01-03T00:00:00,6,12.17,,14431.50,175631.36,0,175631.36,II,162991.12
2025-01-03T00:00:00,7,12.17,,14244.44,173354.83,0,173354.83,II,166353.33
2025-01-03T00:00:00,8,12.17,,13968.63,169998.23,0,169998.23,II,168235.48
2025-01-03T00:00:00,9,12.17,,13807.34,168035.33,0,168035.33,II,172640.86
2025-01-03T00:00:00,10,12.17,,13743.53,167258.76,0,167258.76,II,166645.25
2025-01-03T00:00:00,11,12.17,,13923.95,169454.47,0,169454.47,II,192085.52
2025-01-03T00:00:00,12,12.17,,14327.70,174368.11,0,174368.11,II,211448.82
2025-01-03T00:00:00,13,12.17,,15340.28,186691.21,0,186691.21,II,198276.91
2025-01-03T00:00:00,14,12.17,,16216.61,197356.14,0,197356.14,II,180674.22
2025-01-03T00:00:00,15,12.17,,17359.31,211262.80,0,211262.80,II,121739.80
2025-01-03T00:00:00,16,12.17,,18257.34,222191.83,0,222191.83,II,137809.03
2025-01-03T00:00:00,17,12.17,,19289.16,234749.08,0,234749.08,II,136588.11
2025-01-03T00:00:00,18,12.17,,20110.07,244739.55,0,244739.55,II,150396.36
2025-01-03T00:00:00,19,12.17,,20789.54,253008.70,0,253008.70,II,176832.13
2025-01-03T00:00:00,20,12.17,,20915.24,254538.47,0,254538.47,II,155944.44
2025-01-03T00:00:00,21,12.17,,20979.83,255324.53,0,255324.53,II,140321.85
2025-01-03T00:00:00,22,12.17,,20898.14,254330.36,0,254330.36,II,130177.13
2025-01-03T00:00:00,23,12.17,,20800.85,253146.34,0,253146.34,II,129698.26
2025-01-03T00:00:00,24,12.17,,20777.21,252858.65,0,252858.65,II,130435.37
2025-01-03T00:00:00,25,12.17,,20811.40,253274.74,0,253274.74,II,114574.04
2025-01-03T00:00:00,26,12.17,,20646.18,251264.01,0,251264.01,II,108114.93
2025-01-03T00:00:00,27,12.17,,20585.48,250525.29,0,250525.29,II,109049.15
2025-01-03T00:00:00,28,12.17,,20488.34,249343.10,0,249343.10,II,102792.68
2025-01-03T00:00:00,29,12.17,,20469.64,249115.52,0,249115.52,II,97613.76
2025-01-03T00:00:00,30,12.17,,20556.92,250177.72,0,250177.72,II,98495.64
2025-01-03T00:00:00,31,12.17,,20823.82,253425.89,0,253425.89,II,66274.44
2025-01-03T00:00:00,32,12.17,,21074.83,256480.68,0,256480.68,II,98190.93
2025-01-03T00:00:00,33,12.17,,21743.15,264614.14,0,264614.14,II,105292.58
2025-01-03T00:00:00,34,12.17,,22565.43,274621.28,0,274621.28,II,110932.58
2025-01-03T00:00:00,35,12.17,,23019.71,280149.87,0,280149.87,II,111585.53
2025-01-03T00:00:00,36,12.17,,22972.02,279569.48,0,279569.48,II,118255.74
2025-01-03T00:00:00,37,12.17,,22631.16,275421.22,0,275421.22,II,124494.94
2025-01-03T00:00:00,38,12.17,,22236.68,270620.40,0,270620.40,II,118913.76
2025-01-03T00:00:00,39,12.17,,21607.35,262961.45,0,262961.45,II,118392.85
2025-01-03T00:00:00,40,12.17,,20989.17,255438.20,0,255438.20,II,106812.97
2025-01-03T00:00:00,41,12.17,,20260.34,246568.34,0,246568.34,II,94886.45
2025-01-03T00:00:00,42,12.17,,19594.96,238470.66,0,238470.66,II,98698.47
2025-01-03T00:00:00,43,12.17,,18883.67,229814.26,0,229814.26,II,82775.98
2025-01-03T00:00:00,44,12.17,,18186.06,221324.35,0,221324.35,II,85447.36
2025-01-03T00:00:00,45,12.17,,17328.64,210889.55,0,210889.55,II,109249.63
2025-01-03T00:00:00,46,12.17,,16554.84,201472.40,0,201472.40,II,94824.42
2025-01-03T00:00:00,47,12.17,,15755.73,191747.23,0,191747.23,II,85427.88
2025-01-03T00:00:00,48,12.17,,15259.01,185702.15,0,185702.15,II,78253.41
2025-01-04T00:00:00,1,12.17,,15205.53,185051.30,0,185051.30,II,72260.27
2025-01-04T00:00:00,2,12.17,,15380.05,187175.21,0,187175.21,II,96085.31
2025-01-04T00:00:00,3,12.17,,15099.42,183759.94,0,183759.94,II,93638.78
2025-01-04T00:00:00,4,12.17,,14721.93,179165.89,0,179165.89,II,74931.12
2025-01-04T00:00:00,5,12.17,,14439.34,175726.77,0,175726.77,II,76565.14
2025-01-04T00:00:00,6,12.17,,14202.86,172848.81,0,172848.81,II,53727.48
2025-01-04T00:00:00,7,12.17,,14016.78,170584.21,0,170584.21,II,44203.32
2025-01-04T00:00:00,8,12.17,,13739.15,167205.46,0,167205.46,II,41841.64
2025-01-04T00:00:00,9,12.17,,13410.09,163200.80,0,163200.80,II,61842.84
2025-01-04T00:00:00,10,12.17,,13331.05,162238.88,0,162238.88,II,76749.68
2025-01-04T00:00:00,11,12.17,,13371.36,162729.45,0,162729.45,II,77862.72
2025-01-04T00:00:00,12,12.17,,13596.42,165468.43,0,165468.43,II,46839.24
2025-01-04T00:00:00,13,12.17,,14118.66,171824.09,0,171824.09,II,59916.06
2025-01-04T00:00:00,14,12.17,,14508.78,176571.85,0,176571.85,II,57952.55
2025-01-04T00:00:00,15,12.17,,15136.46,184210.72,0,184210.72,II,48965.95
2025-01-04T00:00:00,16,12.17,,15641.24,190353.89,0,190353.89,II,54743.79
2025-01-04T00:00:00,17,12.17,,16452.23,200223.64,0,200223.64,II,77962.90
2025-01-04T00:00:00,18,12.17,,17237.52,209780.62,0,209780.62,II,66121.28
2025-01-04T00:00:00,19,12.17,,18103.28,220316.92,0,220316.92,II,41889.41
2025-01-04T00:00:00,20,12.17,,18638.93,226835.78,0,226835.78,II,40584.89
2025-01-04T00:00:00,21,12.17,,19111.21,232583.43,0,232583.43,II,54642.24
2025-01-04T00:00:00,22,12.17,,19338.88,235354.17,0,235354.17,II,71193.05
2025-01-04T00:00:00,23,12.17,,19554.13,237973.76,0,237973.76,II,88270.68
2025-01-04T00:00:00,24,12.17,,19681.78,239527.26,0,239527.26,II,92344.87
2025-01-04T00:00:00,25,12.17,,19922.62,242458.29,0,242458.29,II,82069.86
2025-01-04T00:00:00,26,12.17,,19979.23,243147.23,0,243147.23,II,86411.80
2025-01-04T00:00:00,27,12.17,,19942.91,242705.21,0,242705.21,II,114865.19
2025-01-04T00:00:00,28,12.17,,19867.44,241786.74,0,241786.74,II,99012.42
2025-01-04T00:00:00,29,12.17,,19846.27,241529.11,0,241529.11,II,84157.60
2025-01-04T00:00:00,30,12.17,,19847.33,241542.01,0,241542.01,II,82723.77
2025-01-04T00:00:00,31,12.17,,19994.21,243329.54,0,243329.54,II,83215.15
2025-01-04T00:00:00,32,12.17,,20211.73,245976.75,0,245976.75,II,84109.70
2025-01-04T00:00:00,33,12.17,,20870.67,253996.05,0,253996.05,II,108011.85
2025-01-04T00:00:00,34,12.17,,21549.52,262257.66,0,262257.66,II,114030.38
2025-01-04T00:00:00,35,12.17,,22033.47,268147.33,0,268147.33,II,138134.48
2025-01-04T00:00:00,36,12.17,,22054.38,268401.80,0,268401.80,II,150785.51
2025-01-04T00:00:00,37,12.17,,21804.75,265363.81,0,265363.81,II,146817.28
2025-01-04T00:00:00,38,12.17,,21359.43,259944.26,0,259944.26,II,91721.45
2025-01-04T00:00:00,39,12.17,,20670.22,251556.58,0,251556.58,II,104150.26
2025-01-04T00:00:00,40,12.17,,20125.96,244932.93,0,244932.93,II,88496.74
