,East England,East Midlands,London,"North Wales, Merseyside and Cheshire",West Midlands,North East England,North West England,North Scotland,South East England,South Wales,South West England,Yorkshire,South and Central Scotland,Southern England
2025-01-01 16:00:00,14.203314781188965,14.143744468688965,10.472846031188965,14.249213218688965,11.748236656188965,15.349799156188965,13.864447593688965,19.70917510986328,21.55683135986328,12.430853843688965,12.283392906188965,14.833197593688965,13.717963218688965,12.293158531188965
2025-01-01 17:00:00,13.83500862121582,13.40239143371582,9.56254768371582,12.84184455871582,10.50981330871582,15.38774299621582,11.95024299621582,19.75883674621582,13.60063362121582,11.84770393371582,12.47758674621582,13.11821174621582,13.45024299621582,10.27934455871582
2025-01-01 18:00:00,13.50071907043457,12.35423469543457,9.23509407043457,10.19993782043457,9.63548469543457,13.98607063293457,10.18626594543457,19.67357063293457,11.47923469543457,11.41966438293457,12.46458625793457,12.85618782043457,13.39525032043457,10.03001594543457
2025-01-01 19:00:00,13.350969314575195,10.766984939575195,10.217180252075195,8.593156814575195,9.128313064575195,13.590227127075195,7.547257900238037,19.711320877075195,11.019914627075195,9.230852127075195,10.817766189575195,11.742570877075195,13.118547439575195,10.053117752075195
2025-01-01 20:00:00,12.691020965576172,9.627544403076172,10.216411590576172,6.971294403076172,6.977153778076172,13.614849090576172,7.776958465576172,19.474224090576172,11.113872528076172,9.167583465576172,10.806255340576172,10.539653778076172,12.993755340576172,9.474224090576172
2025-01-01 21:00:00,11.410494804382324,9.147799491882324,9.841158866882324,6.943697929382324,6.234713554382324,13.420260429382324,7.893893241882324,19.249361038208008,11.219088554382324,9.281588554382324,10.944674491882324,10.459322929382324,12.732760429382324,9.271822929382324
2025-01-01 22:00:00,10.433394432067871,9.611128807067871,8.879683494567871,7.383589267730713,5.582808017730713,13.316206932067871,8.024214744567871,19.340620040893555,11.804488182067871,9.158003807067871,10.877730369567871,10.890425682067871,12.505660057067871,9.231245994567871
2025-01-01 23:00:00,9.854750633239746,9.682875633239746,7.662368297576904,7.348891735076904,5.065688610076904,13.278578758239746,8.063735008239746,19.530532836914062,11.793227195739746,8.290297508239746,10.166274070739746,11.350844383239746,12.354750633239746,8.747328758239746
2025-01-02 00:00:00,9.381932258605957,10.054783821105957,6.521580696105957,7.285252571105957,5.080174446105957,13.009861946105957,7.676854133605957,19.33407974243164,11.671971321105957,7.250096321105957,8.834080696105957,11.431736946105957,11.915135383605957,7.741307258605957
2025-01-02 01:00:00,9.315542221069336,10.161245346069336,5.749136447906494,7.102652072906494,5.349722385406494,12.903432846069336,6.875113010406494,19.363393783569336,10.943471908569336,6.249136447906494,7.688589572906494,11.286245346069336,11.759878158569336,6.499136447906494
2025-01-02 02:00:00,9.519838333129883,9.982728958129883,5.092104434967041,6.565737247467041,5.461245059967041,12.936830520629883,6.584291934967041,20.746400833129883,9.443666458129883,6.424135684967041,6.957338809967041,11.179994583129883,11.695619583129883,5.864565372467041
2025-01-02 03:00:00,9.54746150970459,9.76718807220459,4.888282299041748,6.106055736541748,5.621680736541748,12.94589900970459,6.577735424041748,22.539649963378906,8.66660213470459,7.286719799041748,6.580665111541748,11.35507869720459,11.73496150970459,6.083594799041748
2025-01-02 04:00:00,9.405999183654785,9.837639808654785,4.784905433654785,5.835686683654785,5.237053871154785,12.628655433654785,6.308342933654785,23.09252166748047,8.563225746154785,7.748772621154785,6.217522621154785,11.410881996154785,11.952874183654785,6.602288246154785
2025-01-02 05:00:00,9.356636047363281,10.049018859863281,4.820502758026123,5.793159008026123,4.753119945526123,12.528511047363281,6.123237133026123,22.82440948486328,8.738471984863281,7.595893383026123,6.580268383026123,11.395698547363281,11.987495422363281,6.928901195526123
2025-01-02 06:00:00,9.556904792785645,10.060811042785645,5.246358394622803,5.978780269622803,4.642842769622803,12.580342292785645,5.913350582122803,22.47487449645996,8.759053230285645,7.240499019622803,6.667256832122803,11.180928230285645,11.944600105285645,6.944600582122803
2025-01-02 07:00:00,9.79876708984375,10.16009521484375,6.187439441680908,6.846619129180908,5.936462879180908,12.71575927734375,6.177673816680908,22.29486083984375,9.26751708984375,7.886658191680908,6.861267566680908,11.57708740234375,11.77239990234375,7.759705066680908
2025-01-02 08:00:00,9.86498737335205,10.25561237335205,6.117917060852051,6.360104560852051,5.491940498352051,12.52709674835205,6.113034248352051,22.451902389526367,9.53002643585205,7.387448310852051,7.227292060852051,11.58276081085205,11.89135456085205,7.540768623352051
2025-01-02 09:00:00,9.750505447387695,10.349138259887695,6.061052322387695,6.302263259887695,4.812028884887695,12.183122634887695,6.194841384887695,22.695817947387695,9.662614822387695,7.018083572387695,7.503435134887695,11.412614822387695,12.084489822387695,7.829607009887695
2025-01-02 10:00:00,10.1775484085083,10.4500093460083,6.812314033508301,5.971493721008301,5.695126533508301,12.5984468460083,7.094540596008301,22.370906829833984,9.6736421585083,6.950985908508301,7.790829658508301,11.2244234085083,12.5359468460083,8.0222749710083
2025-01-02 11:00:00,11.745938301086426,10.497891426086426,7.695157051086426,6.547696113586426,6.057461738586426,13.157071113586426,7.483242988586426,21.76742172241211,9.842617988586426,6.910977363586426,8.106289863586426,11.351407051086426,12.845547676086426,8.230313301086426
2025-01-02 12:00:00,12.529268264770508,10.890596389770508,7.829072952270508,8.477510452270508,6.966768264770508,13.373994827270508,7.871065139770508,21.909151077270508,10.320283889770508,7.307588577270508,8.118135452270508,12.058565139770508,12.764619827270508,8.410127639770508
2025-01-02 13:00:00,12.412707328796387,11.053332328796387,7.956652641296387,9.858996391296387,7.421496391296387,13.599230766296387,8.044543266296387,21.753528594970703,10.560168266296387,8.228137016296387,8.067004203796387,12.456652641296387,12.380480766296387,8.594347953796387
2025-01-02 14:00:00,12.664572715759277,11.112814903259277,8.068869590759277,10.588400840759277,7.456564903259277,13.518088340759277,8.005393028259277,20.904808044433594,10.855002403259277,9.260275840759277,8.279807090759277,12.469260215759277,12.296408653259277,8.658713340759277
2025-01-02 15:00:00,13.324036598205566,10.805481910705566,7.783020973205566,10.480286598205566,6.986145973205566,13.203919410705566,7.586731910705566,19.77813720703125,10.895325660705566,9.640442848205566,8.393372535705566,12.030091285705566,12.791810035705566,8.621888160705566
2025-01-02 16:00:00,13.26612663269043,10.47706413269043,6.48194694519043,9.20167350769043,5.72511100769043,13.14991569519043,7.04737663269043,22.38233757019043,10.47608757019043,9.72706413269043,8.25440788269043,11.78663444519043,12.63233757019043,8.18214225769043
2025-01-02 17:00:00,13.1422119140625,10.5445556640625,5.5914306640625,7.9947509765625,4.7525634765625,13.2838134765625,6.7232666015625,26.4019775390625,10.0484619140625,9.3580322265625,7.8648681640625,11.7222900390625,12.2095947265625,7.8267822265625
2025-01-02 18:00:00,13.021153450012207,10.732090950012207,5.496738910675049,7.708652973175049,4.819981098175049,13.305333137512207,6.719395160675049,27.46646499633789,9.841465950012207,8.793614387512207,7.515293598175049,11.771153450012207,11.721348762512207,7.357090473175049
2025-01-02 19:00:00,13.546036720275879,11.212052345275879,5.816544055938721,8.383927345275879,5.263809680938721,12.962052345275879,6.786270618438721,26.258926391601562,9.599747657775879,8.264786720275879,6.944473743438721,12.041153907775879,11.992325782775879,6.851700305938721
2025-01-02 20:00:00,13.460504531860352,11.022027969360352,5.61870813369751,8.286676406860352,5.03765344619751,12.699762344360352,6.88433313369751,25.74370765686035,9.604059219360352,8.323785781860352,6.68120813369751,11.907770156860352,12.021051406860352,6.77495813369751
2025-01-02 21:00:00,13.212467193603516,10.674381256103516,5.474185466766357,8.195865631103516,4.906802654266357,12.215396881103516,6.936099529266357,24.825748443603516,9.627506256103516,8.227115631103516,6.354068279266357,11.363834381103516,13.010318756103516,6.481021404266357
2025-01-02 22:00:00,13.002298355102539,10.247415542602539,5.315775394439697,7.936869144439697,4.870462894439697,11.951517105102539,7.911478519439697,24.63511085510254,9.597024917602539,7.819681644439697,6.089212894439697,10.835306167602539,14.306985855102539,6.125345706939697
2025-01-02 23:00:00,12.516988754272461,10.067770004272461,5.131246089935303,7.678121089935303,4.994527339935303,12.162496566772461,9.073629379272461,23.93984031677246,9.179098129272461,7.159566402435303,5.831441402435303,10.714254379272461,15.558980941772461,5.689839839935303
2025-01-03 00:00:00,12.381771087646484,9.939388275146484,5.275325775146484,8.619075775146484,5.351497650146484,13.122982025146484,9.620052337646484,22.868099212646484,8.837825775146484,6.308528900146484,5.740169525146484,10.678646087646484,16.860286712646484,5.566341400146484
2025-01-03 01:00:00,12.297318458557129,9.971146583557129,5.428177833557129,9.082474708557129,5.779740333557129,14.530716896057129,9.855912208557129,21.335405349731445,8.985795021057129,6.263138771057129,5.642045021057129,10.888138771057129,17.758256912231445,5.674271583557129
2025-01-03 02:00:00,12.109268188476562,10.240127563476562,5.469620227813721,8.953018188476562,6.201065540313721,15.537979125976562,10.318252563476562,20.581924438476562,9.096572875976562,6.554581165313721,5.670792102813721,11.230361938476562,17.842666625976562,5.686417102813721
